"Participant","Condition","Trial","Age","Gender","Group","BlinkTime","BlinkStartTime","BlinkEndTime","blinkRowCounter"
"P10","co","2","18","f","e",82.0188,637959040588344489,637959040589164677,6
"P10","co","2","18","f","e",96.0218,637959040626133038,637959040627093256,7
"P10","co","2","18","f","e",129.0291,637959040636035280,637959040637325571,10
"P10","co","2","18","f","e",148.0339,637959040646687683,637959040648168022,10
"P10","co","2","18","f","e",69.0152,637959040658320319,637959040659010471,3
"P10","co","2","18","f","e",84.0199,637959040660570823,637959040661411022,6
"P10","co","2","18","f","e",127.0288,637959040667272343,637959040668542631,8
"P10","co","2","18","f","e",168.0376,637959040690187532,637959040691867908,14
"P10","co","2","18","f","e",34.0078,637959040692087958,637959040692428036,2
"P10","co","2","18","f","e",174.0396,637959040705380963,637959040707121359,15
"P10","co","2","18","f","e",212.0482,637959040726075646,637959040728196128,18
"P10","co","2","18","f","e",34.0078,637959040736498004,637959040736838082,2
"P12","s","1","2","m","e",101.0233,637959113703480634,637959113704490867,9
"P12","s","1","2","m","e",45.0104,637959113721634742,637959113722084846,3
"P12","s","1","2","m","e",334.0753,637959113733257375,637959113736598128,29
"P12","s","1","2","m","e",95.022,637959113755212335,637959113756162555,8
"P12","s","1","2","m","e",114.0258,637959113783568755,637959113784709013,9
"P12","s","1","2","m","e",80.0177,637959113814215687,637959113815015864,6
"P12","s","1","2","m","e",251.0571,637959113820637142,637959113823147713,22
"P12","s","1","2","m","e",223.0499,637959113838351150,637959113840581649,19
"P12","s","1","2","m","e",143.0325,637959113855775088,637959113857205413,12
"P12","s","1","2","m","e",266.0607,637959113872128790,637959113874789397,23
"P12","s","1","2","m","e",123.0275,637959113892083309,637959113893313584,10
"P12","s","1","2","m","e",68.0148,637959113893643660,637959113894323808,5
"P12","s","1","2","m","e",255.0573,637959113911457689,637959113914008262,22
"P12","s","1","2","m","e",170.0383,637959113929511776,637959113931212159,14
"P12","s","1","2","m","e",369.0834,637959113946195548,637959113949886382,32
"P12","s","1","2","m","e",177.0403,637959113965323399,637959113967093802,15
"P12","s","1","2","m","e",234.0534,637959113984054144,637959113986394678,20
"P12","s","1","2","m","e",89.0204,637959113993086190,637959113993976394,7
"P12","s","1","2","m","e",46.0103,637959114017501719,637959114017961822,3
"P12","s","1","2","m","e",90.3582,637959114026943907,637959114027847489,7
"P12","s","1","2","m","e",69.0147,637959114047327849,637959114048017996,5
"P12","s","1","2","m","e",33.0078,637959114049827486,637959114050157564,2
"P12","s","1","2","m","e",330.0092,637959114068337475,637959114071637567,28
"P12","s","1","2","m","e",89.0204,637959114077111472,637959114078001676,3
"P12","s","1","2","m","e",67.0146,637959114094449111,637959114095119257,5
"P12","s","1","2","m","e",204.0462,637959114113433401,637959114115473863,17
"P12","s","1","2","m","e",92.0216,637959114123415658,637959114124335874,6
"P12","s","1","2","m","e",220.0486,637959114137538872,637959114139739358,19
"P12","s","1","2","m","e",103.0225,637959114154442690,637959114155472915,8
"P12","s","1","2","m","e",78.0178,637959114163734785,637959114164514963,6
"P12","s","1","2","m","e",125.0283,637959114175167374,637959114176417657,10
"P12","s","1","2","m","e",213.0482,637959114191981170,637959114194111652,18
"P12","s","1","2","m","e",77.0171,637959114195001862,637959114195772033,6
"P12","s","1","2","m","e",89.0203,637959114203603804,637959114204494007,3
"P12","s","1","2","m","e",112.0253,637959114214596292,637959114215716545,4
"P12","s","1","2","m","e",133.0297,637959114232310304,637959114233640601,11
"P12","s","1","2","m","e",67.0148,637959114234740856,637959114235411004,5
"P12","s","1","2","m","e",99.0224,637959114256755829,637959114257746053,8
"P12","s","1","2","m","e",133.0301,637959114274079750,637959114275410051,11
"P12","s","1","2","m","e",89.0203,637959114277960628,637959114278850831,7
"P12","s","1","2","m","e",66.0148,637959114293174068,637959114293834216,5
"P12","s","1","2","m","e",222.0499,637959114311948317,637959114314168816,19
"P12","s","1","2","m","e",271.0602,637959114327561858,637959114330272460,23
"P12","s","1","2","m","e",189.0432,637959114346936226,637959114348826658,16
"P12","s","1","2","m","e",314.0707,637959114361789591,637959114364930298,27
"P12","s","1","2","m","e",66.0154,637959114369111244,637959114369771398,5
"P12","s","1","2","m","e",328.0742,637959114381754108,637959114385034850,28
"P12","s","1","2","m","e",90.0207,637959114399958226,637959114400858433,3
"P12","s","1","2","m","e",78.0181,637959114418185212,637959114418965393,6
"P12","s","1","2","m","e",91.0202,637959114420545756,637959114421455958,7
"P12","s","1","2","m","e",266.0599,637959114438229754,637959114440890353,23
"P12","s","1","2","m","e",77.0177,637959114447631876,637959114448402053,6
"P12","s","1","2","m","e",143.0323,637959114460024683,637959114461455006,12
"P12","s","1","2","m","e",206.0468,637959114493706216,637959114495766684,17
"P12","s","1","2","m","e",146.0329,637959114514475007,637959114515935336,12
"P12","s","1","2","m","e",112.0255,637959114536680029,637959114537800284,6
"P12","s","1","2","m","e",79.0174,637959114549913022,637959114550703196,6
"P12","s","1","2","m","e",124.0282,637959114552833678,637959114554073960,10
"P12","s","1","2","m","e",322.0735,637959114571837977,637959114575058712,28
"P12","s","1","2","m","e",89.0198,637959114579639760,637959114580529958,7
"P12","s","1","2","m","e",100.0226,637959114595113248,637959114596113474,8
"P12","s","1","2","m","e",44.01,637959114614877720,637959114615317820,3
"P12","s","1","2","m","e",144.0326,637959114629320988,637959114630761314,12
"P12","s","1","2","m","e",56.0128,637959114631211416,637959114631771544,4
"P12","s","1","2","m","e",223.0507,637959114649575564,637959114651806071,19
"P12","s","1","2","m","e",142.0319,637959114659417794,637959114660838113,11
"P12","s","1","2","m","e",289.0655,637959114664969055,637959114667859710,14
"P12","s","1","2","m","e",89.0204,637959114686183848,637959114687074052,7
"P12","s","1","2","m","e",259.0584,637959114696286136,637959114698876720,14
"P12","s","1","2","m","e",52.0115,637959114712199734,637959114712719849,4
"P12","s","1","2","m","e",97.0223,637959114724982633,637959114725952856,8
"P12","s","1","2","m","e",133.0298,637959114727873280,637959114729203578,11
"P12","s","1","2","m","e",56.0127,637959114729333611,637959114729893738,4
"P12","s","1","2","m","e",55.0132,637959114747407696,637959114747957828,4
"P12","s","1","2","m","e",74.0169,637959114750678436,637959114751418605,5
"P12","s","1","2","m","e",89.0209,637959114758270155,637959114759160364,3
"P12","s","1","2","m","e",256.0578,637959114763491338,637959114766051916,23
"P12","s","1","2","m","e",136.0293,637959114769562725,637959114770923018,12
"P12","s","1","2","m","e",143.0325,637959114781375386,637959114782805711,12
"P12","s","1","2","m","e",111.0256,637959114796498804,637959114797609060,9
"P12","s","1","2","m","e",97.0227,637959114806851142,637959114807821369,8
"P12","s","1","2","m","e",368.0828,637959114824935239,637959114828616067,32
"P12","s","1","2","m","e",212.0471,637959114842889305,637959114845009776,18
"P12","s","1","2","m","e",112.0256,637959114845119805,637959114846240061,9
"P12","s","1","2","m","e",63.0144,637959114852151398,637959114852781542,5
"P12","s","1","2","m","e",53.0117,637959114871098842,637959114871628959,4
"P12","s","1","2","m","e",129.6877,637959114887813838,637959114889110715,10
"P12","s","1","2","m","e",100.0227,637959114896202318,637959114897202545,8
"P12","s","1","2","m","e",321.1235,637959114918197301,637959114921408536,23
"P12","s","1","2","m","e",288.0649,637959114926468757,637959114929349406,25
"P12","s","1","2","m","e",51.0116,637959114934679295,637959114935189411,4
"P12","s","1","2","m","e",66.2175,637959114943519023,637959114944181198,6
"P12","s","1","2","m","e",81.0183,637959114948632209,637959114949442392,6
"P12","s","1","2","m","e",83.0186,637959114963299211,637959114964129397,6
"P12","s","1","2","m","e",144.0323,637959114982663594,637959114984103917,12
"P12","s","1","2","m","e",32.0071,637959114984774070,637959114985094141,2
"P12","s","1","2","m","e",89.02,637959114985214171,637959114986104371,7
"P12","s","1","2","m","e",67.0168,637959115002958182,637959115003628350,5
"P12","s","1","2","m","e",301.0684,637959115018971803,637959115021982487,26
"P12","s","1","2","m","e",255.0574,637959115042197058,637959115044747632,22
"P12","s","2","22","m","e",81.0184,637959115473909233,637959115474719417,6
"P12","s","2","22","m","e",128.0298,637959115487242241,637959115488522539,11
"P12","s","2","22","m","e",128.0288,637959115494613914,637959115495894202,11
"P12","s","2","22","m","e",111.0249,637959115513888280,637959115514998529,9
"P12","s","2","22","m","e",68.0157,637959115536713437,637959115537393594,5
"P12","s","2","22","m","e",154.0342,637959115549036234,637959115550576576,7
"P12","s","2","22","m","e",113.0258,637959115555427670,637959115556557928,9
"P12","s","2","22","m","e",147.0329,637959115566800243,637959115568270572,12
"P12","s","2","22","m","e",168.0387,637959115584174172,637959115585854559,14
"P12","s","2","22","m","e",90.0193,637959115595386720,637959115596286913,7
"P12","s","2","22","m","e",198.0442,637959115603348514,637959115605328956,8
"P12","s","2","22","m","e",66.0156,637959115620232327,637959115620892483,2
"P12","s","2","22","m","e",66.0143,637959115622232794,637959115622892937,2
"P12","s","2","22","m","e",86.0191,637959115627483973,637959115628344164,7
"P12","s","2","22","m","e",148.0341,637959115658310946,637959115659791287,11
"P12","s","2","22","m","e",81.0192,637959115662771951,637959115663582143,6
"P12","s","2","22","m","e",223.0501,637959115666132716,637959115668363217,19
"P12","s","2","22","m","e",89.0203,637959115683356609,637959115684246812,7
"P12","s","2","22","m","e",89.0203,637959115688307733,637959115689197936,3
"P12","s","2","22","m","e",79.0186,637959115694639160,637959115695429346,6
"P12","s","2","22","m","e",145.0326,637959115706521856,637959115707972182,12
"P12","s","2","22","m","e",122.0283,637959115708302251,637959115709522534,10
"P12","s","2","22","m","e",222.0506,637959115723235633,637959115725456139,19
"P12","s","2","22","m","e",79.0171,637959115731837584,637959115732627755,6
"P12","s","2","22","m","e",89.0203,637959115740289494,637959115741179697,3
"P12","s","2","22","m","e",337.0766,637959115753172404,637959115756543170,29
"P12","s","2","22","m","e",374.0847,637959115766715470,637959115770456317,32
"P12","s","2","22","m","e",61.015,637959115776322750,637959115776932900,4
"P12","s","2","22","m","e",312.0702,637959115790633510,637959115793754212,27
"P12","s","2","22","m","e",301.0677,637959115805076774,637959115808087451,26
"P12","s","2","22","m","e",324.073,637959115826141542,637959115829382272,28
"P12","s","2","22","m","e",165.8677,637959115842070291,637959115843728968,14
"P12","s","2","22","m","e",134.0307,637959115844068947,637959115845409254,11
"P12","s","2","22","m","e",146.0327,637959115861557522,637959115863017849,12
"P12","s","2","22","m","e",79.0184,637959115877811196,637959115878601380,6
"P12","s","2","22","m","e",109.0245,637959115911458812,637959115912549057,9
"P12","s","2","22","m","e",332.0757,637959115925992095,637959115929312852,30
"P12","s","2","22","m","e",268.0601,637959115949007309,637959115951687910,23
"P12","s","2","22","m","e",379.0852,637959115965631071,637959115969421923,33
"P12","s","2","22","m","e",78.018,637959115989986576,637959115990766756,6
"P12","s","2","22","m","e",127.0293,637959116008840841,637959116010111134,10
"P12","s","2","22","m","e",149.0345,637959116023794219,637959116025284564,11
"P12","s","2","22","m","e",108.0243,637959116051530502,637959116052610745,9
"P12","s","2","22","m","e",226.0511,637959116061852836,637959116064113347,18
"P12","s","2","22","m","e",164.0378,637959116068374307,637959116070014685,13
"P12","s","2","22","m","e",233.0528,637959116079256773,637959116081587301,20
"P12","s","2","22","m","e",142.0326,637959116095610471,637959116097030797,6
"P12","s","2","22","m","e",81.0183,637959116104522489,637959116105332672,7
"P12","s","2","22","m","e",80.0178,637959116109753672,637959116110553850,6
"P12","s","2","22","m","e",302.0686,637959116115574989,637959116118595675,18
"P12","s","2","22","m","e",113.0255,637959116135879583,637959116137009838,10
"P12","s","2","22","m","e",214.0484,637959116147542222,637959116149682706,16
"P12","s","2","22","m","e",123.0272,637959116164045957,637959116165276229,10
"P12","s","2","22","m","e",78.0171,637959116182543554,637959116183323725,6
"P12","s","2","22","m","e",46.0099,637959116185104130,637959116185564229,3
"P12","s","2","22","m","e",155.0348,637959116200257556,637959116201807904,13
"P12","s","2","22","m","e",159.036,637959116214310738,637959116215901098,13
"P12","s","2","22","m","e",33.0077,637959116216021120,637959116216351197,2
"P12","s","2","22","m","e",121.0273,637959116233236542,637959116234446815,10
"P12","s","2","22","m","e",88.0206,637959116249655570,637959116250535776,7
"P12","s","2","22","m","e",319.0727,637959116254116582,637959116257307309,28
"P12","s","2","22","m","e",113.0258,637959116277721923,637959116278852181,9
"P12","s","2","22","m","e",301.0676,637959116298436614,637959116301447290,26
"P12","s","2","22","m","e",90.02,637959116317190855,637959116318091055,7
"P12","s","2","22","m","e",380.0858,637959116327833261,637959116331634119,33
"P12","s","2","22","m","e",103.0228,637959116344336999,637959116345367227,7
"P12","s","2","22","m","e",203.0454,637959116351468608,637959116353499062,17
"P12","s","2","22","m","e",110.0249,637959116355839599,637959116356939848,9
"P12","s","2","22","m","e",200.0453,637959116363451317,637959116365451770,8
"P12","s","2","22","m","e",89.0197,637959116376034169,637959116376924366,7
"P12","s","2","22","m","e",244.0557,637959116392907982,637959116395348539,20
"P12","s","2","22","m","e",46.0104,637959116408361482,637959116408821586,3
"P12","s","2","22","m","e",190.0431,637959116425875437,637959116427775868,16
"P12","s","2","22","m","e",89.0213,637959116447030219,637959116447920432,7
"P12","s","2","22","m","e",101.022,637959116465304369,637959116466314589,8
"P12","s","2","22","m","e",314.0711,637959116481638050,637959116484778761,27
"P12","s","2","22","m","e",166.0376,637959116488969713,637959116490630089,14
"P12","s","2","22","m","e",148.0343,637959116510294530,637959116511774873,12
"P12","s","2","22","m","e",324.0731,637959116524307708,637959116527548439,28
"P12","s","2","22","m","e",367.0828,637959116542491826,637959116546162654,30
"P12","s","2","22","m","e",134.0305,637959116560986005,637959116562326310,11
"P12","s","2","22","m","e",80.0179,637959116568687746,637959116569487925,7
